sales_year,city_category,product_id,product_name,total_quantity,total_amount_dollars
2021,B,P00049442,"Skirt 96",0,0
2021,B,P00068942,"Action Figure 72",4,21568
2021,B,P00029842,"Tennis Racket 73",6,60024
2021,B,P00089242,"Stapler 94",3,38670
2021,B,P00322742,"Rice 42",6,37194
2021,B,P00168742,"Flip-Flops 95",6,70902
2021,B,P00136442,"Bubble Wand 107",14,107380
2021,B,P00256642,"Garden Hose 36",14,51618
2021,B,P00158242,"Steering Wheel Cover 47",5,81490
2021,B,P00357942,"Fish Tank 3",0,0
2021,B,P00003642,"Controller 55",32,134144
2021,B,P00183142,"Textbook 32",9,119052
2021,B,P00241642,"Bagpipes 83",16,188208
2021,B,P00042842,"Wireless Charger 31",9,33273
2021,B,P00330042,"Microphone 29",7,48916
2021,B,P00038342,"Pasta 62",6,98862
2021,B,P00287542,"Fish Tank 57",1,8120
2021,B,P00153842,"Soil Test Kit 106",18,108864
2021,B,P00130842,"Saxophone 96",3,15738
2021,B,P00118142,"VR Headset 61",33,202422
2021,B,P00048442,"Heels 76",12,62532
2021,B,P00182742,"Xylophone 35",26,206024
2021,B,P00128342,"Electric Grill 33",10,19410
2021,B,P00144642,"Yo-Yo 70",39,301197
2021,B,P00021342,"Travel Guide 31",3,15714
2021,B,P00226142,"Compost Bin 27",8,17832
2021,B,P00164342,"Shovel 96",4,21552
2021,B,P00041142,"Eggs 56",10,21410
2021,B,P00303442,"Science Fiction 39",8,33288
2021,B,P00222942,"Recliner 9",9,106416
2021,B,P00041042,"Yo-Yo 88",20,165800
2021,B,P00297042,"VR Headset 68",1,4104
2021,B,P00289242,"Choker 66",19,221806
2021,B,P00223942,"Romance 80",12,62076
2021,B,P00230842,"Water Gun 32",12,93432
2021,B,P00193242,"Bicycle 6",12,98760
2021,B,P00326842,"Dog Collar 64",8,14480
2021,B,P00050742,"T-Shirt 54",4,14412
2021,B,P00266542,"Jump Rope 10",17,219776
2021,B,P00352842,"Pruning Shears 58",4,52056
2021,B,P00242742,"Bicycle 42",49,210357
2021,B,P00117942,"Compost Bin 45",33,227040
2021,B,P00003242,"Boxing Gloves 29",21,126567
2021,B,P00015642,"Windshield Wiper 2",16,93472
2021,B,P00223142,"Graphic Novel 83",7,37814
2021,B,P00346242,"Hockey Stick 102",22,181038
2021,B,P00286742,"Espadrilles 31",19,82099
2021,B,P00247042,"Foundation 58",6,21018
2021,B,P00150442,"Ear Plugs 34",1,3714
2021,B,P00286642,"Novel 90",5,30660
2021,B,P00196742,"Basketball 74",12,94164
2021,B,P00262242,"Non-Fiction 42",12,47160
2021,B,P00139542,"Blouse 79",0,0
2021,B,P00324542,"Running Shoes 24",8,56528
2021,B,P00024742,"Soil Test Kit 52",6,25050
2021,B,P00148442,"Milk 54",7,68782
2021,B,P00183342,"Surfboard 88",22,153670
2021,B,P00045142,"Car Mats 52",10,153720
2021,B,P00194642,"Moccasins 100",14,113134
2021,B,P00183642,"Oxfords 26",8,27696
2021,B,P00196142,"Keyboard 41",11,117480
2021,B,P00262442,"Engine Oil 81",2,1544
2021,B,P00152742,"E-Reader 29",32,164832
2021,B,P00295942,"Wedges 27",3,20421
2021,B,P00205442,"Smart TV 4",40,207400
2021,B,P00033342,"Harmonica 81",24,84096
2021,B,P00101242,"Apples 93",4,15024
2021,B,P00205242,"Thriller 45",1,8678
2021,B,P00302042,"Charm 82",12,23484
2021,B,P00362442,"Wedges 9",12,41880
2021,B,P00335242,"Textbook 14",11,39292
2021,B,P00206642,"Sleep Aid 12",7,48223
2021,B,P00045342,"Accordion 82",21,244881
2021,B,P00260142,"Diadem 70",20,102920
2021,B,P00129342,"Choker 102",32,123712
2021,B,P00088542,"Bicycle 96",11,76604
2021,B,P00214742,"Sweater 22",4,21660
2021,B,P00344842,"Golf Shoes 105",10,54430
2021,B,P00110942,"Mouse 42",56,642432
2021,B,P00119642,"Marbles 105",25,383900
2021,B,P00362542,"Cricket Bat 31",2,16256
2021,B,P00246942,"Desk 95",5,51610
2021,B,P00277642,"Yoga Mat 3",69,235014
2021,B,P00102542,"Dog Collar 10",17,100742
2021,B,P00191742,"Running Shoes 60",1,1400
2021,B,P00303042,"Doll 55",2,7314
2021,B,P00281942,"Slow Cooker 85",6,77718
2021,B,P00295242,"Hair Pin 67",11,85404
2021,B,P00223542,"Digestive Enzyme 67",11,44396
2021,B,P00320742,"Puzzle 57",6,25590
2021,B,P00117142,"Pruning Shears 76",10,96940
2021,B,P00326742,"Whiteboard 101",16,51488
2021,B,P00145042,"Gaming Monitor 8",1,11457
2021,B,P00136342,"Science Fiction 75",28,20748
2021,B,P00331942,"Fishing Rod 50",34,65994
2021,B,P00102042,"Hat 53",1,3627
2021,B,P00218842,"Eggs 38",19,102163
2021,B,P00102942,"Pen 1",25,287775
2021,B,P00058042,"Blush 106",23,180596
2021,B,P00278642,"Dining Table 19",27,141021
2021,B,P00020542,"Food Processor 66",1,897
2021,B,P00249142,"Espadrilles 67",7,25914
2021,B,P00002442,"Ring 73",4,24124
2021,B,P00190442,"Necklace 0",10,8060
2021,B,P00305142,"Butter 48",19,155743
2021,B,P00035142,"Kite 11",5,58710
2021,B,P00273542,"Dress 39",2,19682
2021,B,P00078742,"Skateboard 33",7,12026
2021,B,P00234642,"Weed Killer 8",3,34701
2021,B,P00006042,"Pain Reliever 80",1,7956
2021,B,P00028342,"Oxfords 8",6,98622
2021,B,P00207342,"Lawn Mower 21",12,85980
2021,B,P00278442,"Cereal 61",12,54360
2021,B,P00034242,"Webcam 64",7,38115
2021,B,P00254942,"Clogs 11",4,65260
2021,B,P00228342,"Garlic 89",11,168201
2021,B,P00177842,"Skirt 6",11,65219
2021,B,P00005742,"Yo-Yo 52",9,87876
2021,B,P00053642,"Fantasy 59",19,239229
2021,B,P00173342,"Cardigan 49",5,20605
2021,B,P00101842,"Trombone 33",25,313850
2021,B,P00011342,"Thermometer 74",8,132840
2021,B,P00002942,"Cough Syrup 43",13,168649
2021,B,P00258442,"Game Disc 38",13,70642
2021,B,P00246342,"Garden Kneeler 69",4,24092
2021,B,P00331342,"RC Car 28",2,16146
2021,B,P00360742,"Earrings 93",0,0
2021,B,P00120442,"Garden Gloves 64",11,86460
2021,B,P00196042,"Brooch 77",10,21180
2021,B,P00276142,"Graphic Novel 11",19,20729
2021,B,P00176942,"Novel 36",13,92547
2021,B,P00044442,"Video Doorbell 48",32,376064
2021,B,P00158842,"Anthology 16",13,76687
2021,B,P00036742,"Brooch 23",14,219814
2021,B,P00220642,"Slow Cooker 49",1,8008
2021,B,P00216542,"Highlighter 25",7,56469
2021,B,P00350042,"Shampoo 73",3,36252
2021,B,P00355942,"Swimwear 32",7,55160
2021,B,P00295542,"Ottoman 71",12,95676
2021,B,P00114342,"Oven 22",42,636720
2021,B,P00091142,"Essay Collection 71",3,23295
2021,B,P00026542,"Air Conditioner 78",7,42287
2021,B,P00242042,"Onions 106",12,93864
2021,B,P00184342,"Gamepad 63",14,112546
2021,B,P00049542,"Treadmill 41",17,36856
2021,B,P00155642,"Microwave 90",8,64240
2021,B,P00347342,"TV Stand 100",11,65483
2021,B,P00229942,"Concealer 107",12,64860
2021,B,P00351342,"Shampoo 91",11,46222
2021,B,P00014642,"Swimwear 104",27,166266
2021,B,P00285642,"Golf Clubs 9",7,69440
2021,B,P00145442,"Hole Punch 13",15,59070
2021,B,P00246042,"Whiteboard 47",12,152484
2021,B,P00204342,"Sprinkler 32",2,26312
2021,B,P00025042,"Docking Station 16",3,5337
2021,B,P00066542,"Game Disc 74",27,108837
2021,B,P00177342,"Yogurt 65",6,36156
2021,B,P00285442,"Food Processor 84",6,35130
2021,B,P00029242,"Bananas 94",15,92520
2021,B,P00322942,"Coat 45",12,117492
2021,B,P00154642,"Washing Machine 74",8,31176
2021,B,P00121142,"Cat Litter 91",1,4112
2021,B,P00266042,"Stapler 4",12,96072
2021,B,P00177642,"Drone 97",0,0
2021,B,P00281642,"Cookbook 1",5,57440
2021,B,P00178042,"Blush 34",39,161733
2021,B,P00282442,"Hair Dryer 41",11,58608
2021,B,P00042742,"Blender 57",25,88475
2021,B,P00081542,"Vacuum Cleaner 79",12,22368
2021,B,P00198742,"Speaker 80",17,137853
2021,B,P00339942,"TV Stand 28",4,46076
2021,B,P00029542,"Sprinkler 68",13,51428
2021,B,P0098342,"Antacid 46",15,61245
2021,B,P00244342,"Bandages 42",10,46230
2021,B,P00280642,"Dog Toys 42",2,9216
2021,B,P00244442,"Pruning Shears 40",11,51568
2021,B,P00105442,"Bracelet 92",8,24904
2021,B,P00232342,"Pet Stroller 69",14,41524
2021,B,P00194142,"Suit 80",12,38520
2021,B,P00313942,"Engine Oil 9",0,0
2021,B,P00272242,"Tie Clip 9",7,42721
2021,B,P00084342,"Running Shoes 43",16,9008
2021,B,P00106742,"Streaming Device 32",12,126756
2021,B,P00115942,"Eye Cream 64",16,32480
2021,B,P00346042,"Mystery 4",13,57785
2021,B,P00282242,"Tweezers 35",15,54060
2021,B,P00034042,"Dryer 45",19,217797
2021,B,P00180342,"Sleep Aid 102",5,8570
2021,B,P00113642,"Hiking Boots 89",10,77780
2021,B,P00001042,"Gaming Monitor 44",17,135218
2021,B,P00264242,"Tennis Racket 91",9,52569
2021,B,P00343442,"Tire 3",4,4168
2021,B,P00100942,"Blood Pressure Monitor 5",12,83688
2021,B,P00268442,"Pet Nail Clipper 104",14,30688
2021,B,P00035542,"Jacket 20",26,214526
2021,B,P00214842,"Saxophone 78",2,29856
2021,B,P00248742,"Garden Rake 59",6,42666
2021,B,P00052242,"Rice 60",8,63456
2021,B,P00158042,"Spark Plug 59",5,30135
2021,B,P00113142,"Science Fiction 21",13,203164
2021,B,P00047742,"Cargo Organizer 17",0,0
2021,B,P00155142,"Garden Hose 90",4,17424
2021,B,P0009842,"Drone 61",8,31504
2021,B,P00052742,"Side Table 51",13,112710
2021,B,P00161242,"Rice 24",8,60904
2021,B,P00359742,"Treadmill 5",12,143616
2021,B,P00118542,"Bubble Wand 89",5,35050
2021,B,P00210042,"Foundation 40",6,25050
2021,B,P00297342,"Paper Shredder 104",10,36120
2021,B,P00036242,"Hiking Boots 71",13,90259
2021,B,P00025342,"Yoga Mat 39",14,170436
2021,B,P00271042,"Sofa 18",7,59920
2021,B,P00312842,"Jeans 37",14,121674
2021,B,P00370642,"Ballet Flats 12",10,59560
2021,B,P00309342,"Shorts 5",7,31899
2021,B,P00135342,"Thermometer 56",14,26194
2021,B,P00308342,"Desk 41",8,41272
2021,B,P00114042,"Mouse 78",13,68003
2021,B,P00229742,"Shampoo 19",23,266179
2021,B,P00143642,"Children's Book 33",8,61960
2021,B,P00000142,"Rice 6",17,91732
2021,B,P00240142,"Doll 19",17,34442
2021,B,P00134342,"Allergy Medicine 83",7,36666
2021,B,P00040142,"Hedge Trimmer 85",8,42784
2021,B,P00321042,"Oil Filter 73",10,154060
2021,B,P00252742,"Saxophone 24",3,24387
2021,B,P00319042,"Ring 55",26,90142
2021,B,P00316642,"Charm 64",16,44736
2021,B,P00022742,"Moisturizer 3",12,71916
2021,B,P00120742,"Travel Guide 67",14,82894
2021,B,P00255942,"Car Cover 28",14,109914
2021,B,P00048042,"Pet Bed 92",9,74178
2021,B,P00054242,"Loafers 75",25,290950
2021,B,P00001642,"Harmonica 63",14,82642
2021,B,P00002042,"Spark Plug 41",9,40392
2021,B,P00136842,"Hole Punch 67",6,70572
2021,B,P00304042,"Board Game 74",15,79350
2021,B,P00127042,"Clogs 65",5,10820
2021,B,P00166042,"Video Doorbell 84",11,57453
2021,B,P00156542,"Anthology 34",7,5012
2021,B,P00227542,"Xylophone 89",13,12064
2021,B,P00315842,"Console 0",14,73696
2021,B,P00271542,"Frisbee 30",17,39134
2021,B,P00311342,"Laptop 91",12,124716
2021,B,P00088042,"Lipstick 90",14,216804
2021,B,P00173842,"Tie Clip 45",0,0
2021,B,P00264642,"T-Shirt 90",5,39710
2021,B,P00157642,"Scissors 98",22,252318
2021,B,P00070342,"Microphone 101",15,117900
2021,B,P00350942,"Aquarium Filter 12",11,60665
2021,B,P00087342,"Lego Set 95",6,41178
2021,B,P00177142,"Pet Leash 5",4,39292
2021,B,P00265242,"Coffee Maker 82",22,152768
2021,B,P00026042,"Romance 44",15,33255
2021,B,P00237542,"Car Jack 98",24,272880
2021,B,P00029142,"Mystery 40",4,23572
2021,B,P00249642,"Console 72",13,68952
2021,B,P00070942,"Pet Leash 23",11,116974
2021,B,P00211442,"Baseball Glove 80",3,17916
2021,B,P0099242,"Ukulele 70",7,15456
2021,B,P00053042,"Tweezers 89",12,61740
2021,B,P00093642,"Kayak 107",12,144468
2021,B,P00034342,"Accordion 28",3,15588
2021,B,P00027642,"Tire 75",4,17016
2021,B,P00024942,"Tablet 56",14,75194
2021,B,P00246642,"Clarinet 26",13,222469
2021,B,P00074642,"Tablet 2",17,90304
2021,B,P00105342,"Loafers 93",4,47144
2021,B,P00266442,"Pet Carrier 63",13,89375
2021,B,P00351842,"Body Scrub 32",11,57838
2021,B,P00319142,"Smart TV 94",4,35324
2021,B,P00329242,"Webcam 10",2,7534
2021,B,P00347142,"Bird Feeder 31",15,79935
2021,B,P00205642,"Toe Ring 69",0,0
2021,B,P0094342,"Dining Table 73",12,25308
2021,B,P00280242,"Spark Plug 5",13,92430
2021,B,P00151042,"Toy Train 62",2,14000
2021,B,P00000342,"Electric Grill 87",2,10402
2021,B,P00211542,"Watering Can 61",4,27920
2021,B,P00218942,"Speaker 26",13,23127
2021,B,P00073642,"Pet Carrier 45",24,98160
2021,B,P00268542,"Video Game 99",13,69524
2021,B,P00077042,"Smart TV 40",41,71668
2021,B,P00269642,"Eye Drops 63",1,2962
2021,B,P00269742,"Nightstand 43",13,21853
2021,B,P00190842,"Slippers 61",1,6726
2021,B,P00173242,"Ear Plugs 106",4,7624
2021,B,P00240042,"Dumbbells 40",13,91884
2021,B,P00327342,"Trumpet 59",14,225862
2021,B,P00207242,"Car Jack 80",14,73696
2021,B,P00145742,"Ankle Boots 16",10,115680
2021,B,P00346742,"Chicken 41",11,33055
2021,B,P00294142,"Cargo Organizer 35",4,7956
2021,B,P00222042,"Underwear 51",5,19810
2021,B,P00006842,"Windshield Wiper 92",14,50778
2021,B,P00015842,"USB Flash Drive 53",9,40707
2021,B,P00128742,"Dog Collar 46",0,0
2021,B,P00122442,"Science Fiction 93",10,41990
2021,B,P00053342,"Bass Guitar 49",6,23472
2021,B,P00151242,"Juice 45",1,1890
2021,B,P00259942,"Oxfords 44",10,83500
2021,B,P00351042,"Board Game 92",6,10692
2021,B,P00313442,"Garden Kneeler 51",0,0
2021,B,P00298142,"Laptop 1",5,34810
2021,B,P00305042,"T-Shirt 0",9,27909
2021,B,P00356442,"Spark Plug 77",9,28233
2021,B,P00089042,"Watering Can 43",0,0
2021,B,P00024842,"Printer 74",9,53262
2021,B,P00103342,"Paper Shredder 86",4,39388
2021,B,P00226842,"Bracelet 74",2,5906
2021,B,P00269442,"Wardrobe 6",8,12376
2021,B,P00151942,"Car Cover 10",2,3296
2021,B,P00342442,"Car Cover 100",9,14463
2021,B,P00216142,"Desk Lamp 21",22,173646
2021,B,P00010942,"Saxophone 42",1,8023
2021,B,P00344342,"Air Conditioner 96",2,11850
2021,B,P00144042,"Underwear 87",10,68120
2021,B,P00287242,"Capture Card 51",8,54816
2021,B,P00197042,"Bicycle 60",13,44837
2021,B,P00000542,"Plant Pot 56",3,15633
2021,B,P0095642,"Rice Cooker 86",6,12114
2021,B,P00137242,"Skirt 42",12,64608
2021,B,P00234542,"Watch 4",13,89336
2021,B,P00059842,"Slippers 25",7,24241
2021,B,P00302442,"Soil Test Kit 88",12,45156
2021,B,P00068142,"Controller 1",12,21348
2021,B,P00277842,"Locket 68",2,23384
2021,B,P0097842,"Sleep Aid 48",8,42568
2021,B,P00249742,"Blender 93",1,3994
2021,B,P00251442,"Pet Leash 77",3,10482
2021,B,P00169142,"Action Camera 105",3,16233
2021,B,P00044242,"Puzzle 93",6,19812
2021,B,P00282042,"Golf Shoes 87",11,58465
2021,B,P00233142,"Surfboard 16",4,16832
2021,B,P00275142,"Yoga Mat 21",11,56837
2021,B,P00190942,"Novel 18",0,0
2021,B,P00297842,"Hat 71",9,105804
2021,B,P00322142,"Coffee Table 44",6,49320
2021,B,P00004442,"Power Supply 53",5,76955
2021,B,P00077842,"Juice 81",12,82644
2021,B,P00191342,"Blouse 7",13,47775
2021,B,P00263442,"Dryer 81",4,48916
2021,B,P00228642,"Toaster 5",6,31098
2021,B,P00170942,"Pajamas 83",9,63459
2021,B,P00003442,"Refrigerator 37",8,6184
2021,B,P00214442,"Poetry 102",1,5855
2021,B,P00281042,"Frisbee 102",3,20922
2021,B,P00308242,"Soccer Ball 54",9,49302
2021,B,P00196442,"Oboe 86",6,31122
2021,B,P00051842,"Cargo Organizer 89",1,2184
2021,B,P00202142,"Rice Cooker 50",7,43190
2021,B,P00292042,"Golf Clubs 99",11,67144
2021,C,P00110042,"Oil Filter 1",7,36183
2021,C,P00285342,"Slippers 43",2,17632
2021,C,P00278442,"Cereal 61",13,58890
2021,C,P00317942,"Bangle 101",3,6642
2021,C,P00017242,"Hamster Wheel 52",3,9186
2021,C,P00194142,"Suit 80",13,41730
2021,C,P00196042,"Brooch 77",0,0
2021,C,P00129742,"Lipstick 72",11,41074
2021,C,P0099742,"Pet Shampoo 8",0,0
2021,C,P00017642,"Cough Syrup 25",12,143748
2021,C,P00102942,"Pen 1",6,69066
2021,C,P00033542,"Spark Plug 23",11,39622
2021,C,P00358442,"Potatoes 69",14,160230
2021,C,P00183242,"Necklace 36",9,31428
2021,C,P00002342,"Deck Shoes 86",8,130056
2021,C,P00288642,"Bed 38",5,42630
2021,C,P00121242,"Soil Test Kit 70",11,111331
2021,C,P00066442,"Board Game 2",13,45812
2021,C,P00273742,"Chair 21",0,0
2021,C,P00070942,"Pet Leash 23",14,148876
2021,C,P00347342,"TV Stand 100",4,23812
2021,C,P00113742,"Inhaler 50",3,21006
2021,C,P00317342,"Steering Wheel 49",14,84826
2021,C,P00217242,"Thriller 81",11,84106
2021,C,P00128042,"Pencil Sharpener 33",1,15312
2021,C,P00228642,"Toaster 5",1,5183
2021,C,P00180242,"Earrings 3",6,9360
2021,C,P00088842,"Historical Fiction 100",5,29150
2021,C,P00114842,"Power Supply 35",4,27576
2021,C,P00149642,"Smartwatch 24",5,27355
2021,C,P00084142,"Tracksuit 66",0,0
2021,C,P00028542,"Capture Card 105",4,64548
2021,C,P00046442,"Steering Wheel 85",11,64482
2021,C,P00178842,"Sunscreen 48",1,9925
2021,C,P00217942,"Garden Kneeler 105",13,67054
2021,C,P00058342,"Joystick 30",9,98514
2021,C,P00087242,"E-Reader 101",12,95364
2021,C,P00135842,"Body Scrub 86",14,52626
2021,C,P00084542,"E-Reader 47",14,120386
2021,C,P00085942,"Toy Train 80",4,14320
2021,C,P00240442,"Hair Dryer 5",7,28637
2021,C,P00176642,"Dresser 47",0,0
2021,C,P00313442,"Garden Kneeler 51",11,57497
2021,C,P00146842,"Tennis Racket 1",12,144720
2021,C,P00254242,"Eye Drops 99",0,0
2021,C,P00146042,"Cereal 7",7,108381
2021,C,P00240542,"Kite 47",14,121590
2021,C,P00114342,"Oven 22",5,75800
2021,C,P00294042,"Portable Hard Drive 34",1,6021
2021,C,P00279342,"Microwave 18",7,37198
2021,C,P00224142,"Moccasins 82",9,54783
2021,C,P00332842,"Belt Buckle 17",7,15008
2021,C,P00230942,"Streaming Device 14",6,41664
2021,C,P00054942,"Steering Wheel 103",13,48503
2021,C,P00184142,"Pendant 42",5,30900
2021,C,P00183842,"Mouse 96",9,25209
2021,C,P00119242,"Dryer 9",9,20862
2021,C,P00185842,"Garden Rake 23",1,2088
2021,C,P00285442,"Food Processor 84",12,70260
2021,C,P00249542,"Eye Drops 81",20,158400
2021,C,P00220442,"Bar Stool 85",57,305463
2021,C,P00156442,"Docking Station 34",12,95616
2021,C,P00213742,"Highlighter 97",9,55359
2021,C,P00214442,"Poetry 102",22,128810
2021,C,P00303442,"Science Fiction 39",4,16644
2021,C,P00135742,"Cheese 46",34,135592
2021,C,P00039942,"Aquarium Filter 48",2,11774
2021,C,P00161442,"Ring 1",37,193288
2021,C,P00078742,"Skateboard 33",6,10308
2021,C,P00192642,"Sleep Aid 84",12,74052
2021,C,P00110842,"Brooch 5",38,579082
2021,C,P00189642,"Face Mask 101",4,32108
2021,C,P00304242,"Hair Pin 103",16,184560
2021,C,P00365242,"Sandals 74",10,54530
2021,C,P00129542,"VR Headset 79",53,309467
2021,C,P00140742,"Food Processor 48",26,306774
2021,C,P00182342,"Stapler 58",6,68934
2021,C,P00276642,"Cabinet 104",23,47150
2021,C,P00244242,"Dog Food 36",12,46104
2021,C,P00217742,"Garden Fork 30",5,18155
2021,C,P00019342,"Garden Fork 66",16,181984
2021,C,P00100642,"Tire 21",9,48861
2021,C,P00073842,"Desk Organizer 46",27,213246
2021,C,P00206442,"Bluetooth Speaker 46",4,15428
2021,C,P00046742,"Hedge Trimmer 31",33,377718
2021,C,P00120042,"Pet Nail Clipper 50",38,313044
2021,C,P00281742,"Face Wash 63",11,95656
2021,C,P00266642,"Apples 3",2,15460
2021,C,P00323742,"Essay Collection 17",10,97530
2021,C,P00116342,"First Aid Kit 91",12,198000
2021,C,P00117142,"Pruning Shears 76",13,126022
2021,C,P00084442,"Inhaler 68",33,25014
2021,C,P00331542,"Oven 76",18,96624
2021,C,P00118742,"Plush Toy 78",10,70230
2021,C,P00178942,"Bubble Wand 17",28,146384
2021,C,P00026042,"Romance 44",20,44340
2021,C,P00233542,"Drum Set 38",11,171138
2021,C,P00127242,"Dress 57",29,230927
2021,C,P00349942,"Cabinet 50",15,122175
2021,C,P00303342,"Allergy Medicine 101",14,166026
2021,C,P00051442,"Compost Bin 99",27,209817
2021,C,P00275642,"Dining Table 37",3,12498
2021,C,P00278642,"Dining Table 19",22,114906
2021,C,P00117442,"Marbles 87",29,106227
2021,C,P00322042,"Kite 101",5,26240
2021,C,P00216342,"Jeans 19",13,105495
2021,C,P00329342,"Fish Tank 21",6,10410
2021,C,P00332342,"Conditioner 98",12,82560
2021,C,P00102542,"Dog Collar 10",2,11852
2021,C,P00121142,"Cat Litter 91",9,37008
2021,C,P00228242,"Envelope 34",31,123690
2021,C,P00309542,"Pet Nail Clipper 14",9,47871
2021,C,P00106742,"Streaming Device 32",30,316890
2021,C,P00085242,"Bandages 60",29,172028
2021,C,P00235242,"Orange 85",2,11830
2021,C,P00251542,"Bread 55",1,6025
2021,C,P00003242,"Boxing Gloves 29",7,42189
2021,C,P00221542,"Iron 71",14,73920
2021,C,P00142142,"Cheese 100",28,126840
2021,C,P00044442,"Video Doorbell 48",33,387816
2021,C,P00147742,"Scissors 80",12,137040
2021,C,P00030942,"Digestive Enzyme 49",13,18070
2021,C,P00288042,"Scissors 8",1,4013
2021,C,P00313142,"Action Camera 51",12,70968
2021,C,P00195442,"Pruning Shears 94",15,79380
2021,C,P00123142,"Garlic 71",11,19382
2021,C,P00079542,"Chicken 23",10,17840
2021,C,P00103142,"Keyboard 5",3,11934
2021,C,P00305542,"Microphone 83",1,7478
2021,C,P00031042,"Notebook 90",35,273455
2021,C,P00260042,"Underwear 33",53,283709
2021,C,P00350942,"Aquarium Filter 12",41,226115
2021,C,P00000142,"Rice 6",56,302176
2021,C,P00034042,"Dryer 45",6,68778
2021,C,P00143142,"Underwear 69",2,15526
2021,C,P00361842,"Windshield Wiper 38",39,350415
2021,C,P00147942,"Flip-Flops 41",35,402080
2021,C,P00000642,"Skateboard 105",16,187584
2021,C,P00037142,"Dog Food 72",16,125184
2021,C,P00028042,"Thermometer 2",16,70672
2021,C,P00299842,"Swimwear 14",11,68178
2021,C,P00313342,"Shoe Rack 34",23,81627
2021,C,P00237542,"Car Jack 98",19,216030
2021,C,P0099342,"Ukulele 52",11,22132
2021,C,P00171542,"Desk Organizer 64",5,17905
2021,C,P00350342,"Eye Cream 46",26,111540
2021,C,P00150542,"Antacid 82",8,16384
2021,C,P00132042,"Garden Kneeler 87",13,9646
2021,C,P00334242,"Pendant 96",84,321636
2021,C,P00234742,"Lipstick 18",11,64691
2021,C,P00021742,"Binder 78",32,164448
2021,C,P00090842,"Router 63",0,0
2021,C,P00214542,"Anklet 97",6,13356
2021,C,P00289942,"Portable Hard Drive 52",33,268818
2021,C,P00216142,"Desk Lamp 21",11,86823
2021,C,P00104842,"Weed Killer 80",31,248744
2021,C,P00113142,"Science Fiction 21",33,515724
2021,C,P00177942,"Streaming Device 50",3,10566
2021,C,P00265242,"Coffee Maker 82",61,423584
2021,C,P00118142,"VR Headset 61",0,0
2021,C,P00003642,"Controller 55",17,71264
2021,C,P00178342,"Cardigan 85",10,59610
2021,C,P00248442,"Air Conditioner 24",10,106700
2021,C,P00172842,"Oboe 50",21,171864
2021,C,P00198142,"Onions 16",22,280412
2021,C,P00282142,"Hair Dryer 23",5,26745
2021,C,P00166942,"Streaming Device 68",11,178057
2021,C,P00187742,"Gaming Chair 76",22,288420
2021,C,P00003442,"Refrigerator 37",50,38650
2021,C,P00060242,"Anthology 70",19,102220
2021,C,P00137642,"RC Car 100",12,68364
2021,C,P00255542,"Garlic 107",14,51254
2021,C,P00250842,"Hair Dryer 77",32,196608
2021,C,P00260142,"Diadem 70",12,61752
2021,C,P0097142,"Hockey Stick 12",27,27864
2021,C,P00209842,"Hand Sanitizer 22",54,277938
2021,C,P00212942,"Bird Cage 76",5,27210
